# format of this file:
# generation_number 	[function_input_vector] 	 violation 	[properties] 	[function_output_vector]
12	<1,1.5,2,1.5,4.87111,0,1,28.858,2,0,3.59812,1.5,1,1.5,2,1.5>	0	<>	<5,36.358,-28.858>
12	<4.32881,0,1.94731,0,3,1.5,3.46293,1.5,2,1.5,2.74345,1.125,1,1.5,2,28.4233>	0	<>	<4,35.5483,-28.4233>
12	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<4,26.3341,-17.3341>
12	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,23.7279,-15.4779>
13	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
13	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,104.5,-99.25>
13	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
13	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,0,2,0>	0	<>	<4,6,-1.5>
13	<1,0,2.1983,0,3,1.5,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.5,-1.5>
13	<1,0,2.1983,0,2.75136,1.875,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.875,-1.875>
13	<1,2.25,1.72267,0,3,1.5,1,1.5,2,0,3.35903,0.75,1,1.5,4.25246,0>	0	<>	<4,7.5,-2.25>
13	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,2.89499,2,0>	0	<>	<4,8.14499,-2.89499>
13	<5.50046,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,2.74345,1.5,1,3.53998,1,0>	0	<>	<6,9.07349,-3.53998>
13	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.875,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,10.875,-1.875>
13	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
13	<1,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<4,10.4199,-3.66991>
13	<1,80.6017,2.90882,2.40068,5.11976,0,3.26153,0,1.79536,1.5,3,0,4.42637,0,2,1.5>	0	<>	<5,86.0024,-80.6017>
13	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,1.5,3.12623,1.5>	0	<>	<5,12.7631,-5.26313>
13	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
13	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
13	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
13	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
13	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
13	<1,1.5,1.94731,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,21.1029,-15.4779>
13	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
13	<1,1.5,1.94731,0,3,1.5,1,16.9088,2,1.5,2.74345,1.5,1,1.5,2,1.5>	0	<>	<3,25.9088,-16.9088>
13	<1,1.5,3.48001,1.5,1.47996,1.5,1,1.5,1.76582,1.5,2.87172,0,1,1.5,2,17.3341>	0	<>	<3,26.3341,-17.3341>
13	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
13	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,0,1,19.0623,2,0>	0	<>	<3,27.3123,-19.0623>
13	<2.54028,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,1.5,2,21.6739>	0	<>	<3,28.4239,-21.6739>
13	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,49.0625,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,74.4329,-49.0625>
13	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
13	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
13	<1,0,1.94731,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
13	<3.05467,0,1.22267,0,1.75679,1.5,1,1.5,2.2759,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
13	<3.05467,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,0,2.5,10.1671>	0	<>	<7,62.0421,-48.875>
13	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
13	<3.05467,0,1.32182,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,44.8722,-38.8722>
13	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
13	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
13	<3.16703,0,2.12904,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,49.0227,-42.5427>
13	<2.541,0.75,2.2864,0.75,3,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,48.1303,-40.6303>
13	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
13	<3.16703,1.5,3.48001,83.9689,1.47996,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
13	<1,1.5,1,1.5,3,1.5,1,1.5,2,1.5,3,2.25,1,1.5,2.36697,1.5>	0	<>	<3,12.75,-2.25>
13	<1,2.25,2.00355,1.5,3,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,20.6334,-12.3834>
13	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,23.7279,-15.4779>
13	<1,1.5,4.44745,0,3,1.5,1,1.5,2,1.5,3,1.5,1,1.5,2,17.3341>	0	<>	<4,26.3341,-17.3341>
13	<4.32881,0,1.94731,0,3,1.5,3.46293,1.5,2,1.5,2.74345,1.125,1,1.5,3.76026,28.4233>	0	<>	<4,35.5483,-28.4233>
13	<1,1.5,2,1.5,4.87111,0,1,28.858,2,0,3.48731,1.5,1,1.5,2,1.5>	0	<>	<5,36.358,-28.858>
13	<1,1.5,2.02634,1.5,3,1.5,1,1.5,2,0,3,0,1,1.5,2,1.5>	0	<>	<3,9,-1.5>
13	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,18.3123,2,1.5>	0	<>	<3,28.8123,-18.3123>
13	<1.77014,0,1,0,1,6.78697,1,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<3,140.365,-100>
13	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,99.625,3,0,1,19.0623,2,0>	0	<>	<3,125.437,-99.625>
14	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
14	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2.88013,0>	0	<>	<3,104.5,-99.25>
14	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
14	<1,80.6017,2.90882,2.40068,3,0,3.26153,0,1.79536,1.5,3,0,4.42637,0,2,1.5>	0	<>	<4,86.0024,-80.6017>
14	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,49.0625,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,74.4329,-49.0625>
14	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,49.0625,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,74.4329,-49.0625>
14	<2.08351,1.5,1.37409,0,3.76002,1.5,1,16.9088,2,1.5,2.74345,1.5,1,1.5,2,43.2927>	0	<>	<4,67.7015,-43.2927>
14	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,8.66707>	0	<>	<7,62.0421,-48.875>
14	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
14	<3.16703,0,2.12904,0,3,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,49.0227,-42.5427>
14	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
14	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,49.6303,-40.6303>
14	<2.541,0.75,2.2864,0.75,3,1.5,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,48.1303,-40.6303>
14	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
14	<3.05467,0,1.32182,0,3,1.5,1,1.5,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,44.8722,-38.8722>
14	<3.05467,0,1.22267,0,1.75679,1.5,1,1.5,2.2759,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
14	<1,0,1,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
14	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
14	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3.72087,0.75,1,0.375,1.81651,27.117>	0	<>	<4,30.3264,-27.117>
14	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
14	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,1.5,2,21.6739>	0	<>	<3,28.4239,-21.6739>
14	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,1.5,3,0,1,19.0623,2,0>	0	<>	<3,27.3123,-19.0623>
14	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
14	<1,1.5,1,1.5,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<3,25.4185,-17.3341>
14	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
14	<1,1.5,1.94731,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,21.1029,-15.4779>
14	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
14	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
14	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
14	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
14	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
14	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<5,11.2631,-5.26313>
14	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.27542,1.54721,2.25,1,1.5,2,1.5>	0	<>	<2,11.0254,-2.25>
14	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.875,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,10.875,-1.875>
14	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,0,2,0>	0	<>	<4,6,-1.5>
14	<1,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<4,10.4199,-3.66991>
14	<5.50046,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,3.48731,0,1,3.53998,1,0>	0	<>	<6,7.57349,-3.53998>
14	<1,0,2.1983,0,3,1.5,1,1.5,2,1.27542,2.7245,1.5,1,1.5,3.26026,0>	0	<>	<3,7.27542,-1.5>
14	<1,0,2.1983,0,2.75136,1.875,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.875,-1.875>
14	<1,0,2.1983,0,2.75136,1.875,1,1.5,2,2.09958,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,8.47458,-2.09958>
14	<1,2.25,1.72267,0,3,1.5,1,1.5,2,0,3.35903,0.75,1,1.5,4.25246,0>	0	<>	<4,7.5,-2.25>
14	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,2.89499,2,0>	0	<>	<4,8.14499,-2.89499>
14	<3.16703,1.5,3.48001,83.9689,1.47996,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
14	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,23.7279,-15.4779>
14	<2.27605,0,1.55743,1.5,3,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,18.3834,-12.3834>
14	<1.77014,0,1,0,1,6.78697,1,3.52071,2,12.5061,3.12828,100,1,3.53998,2.17056,14.0117>	0	<>	<3,140.365,-100>
14	<3.16703,2.25,2.00355,1.5,3,1.5,1,1.5,2,99.625,3,0,1,19.0623,2,0>	0	<>	<3,125.437,-99.625>
14	<1,1.5,2,0,3.76002,1.5,1,0.891755,1.69282,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<4,49.0221,-40.6303>
14	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
14	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,2.25,2,0>	0	<>	<4,8.25,-2.25>
15	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,0,2,0>	0	<>	<4,6,-1.5>
15	<1,0,2.1983,0,1.75679,1.5,1,1.5,2,1.27542,2.7245,1.5,1,1.5,3.26026,0>	0	<>	<3,7.27542,-1.5>
15	<1,0,2.1983,0,2.75136,1.875,1,1.5,2,1.5,3.12828,1.5,1,1.5,3.26026,0>	0	<>	<3,7.875,-1.875>
15	<1,2.25,1.72267,0,3,1.5,1,1.5,2,0,3.35903,0.75,1,1.5,4.25246,0>	0	<>	<4,7.5,-2.25>
15	<1,0,2.1983,0,2.75136,1.875,1,1.5,2,2.09958,2.27361,1.5,1,1.5,3.26026,0>	0	<>	<3,8.47458,-2.09958>
15	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,2.89499,2,0>	0	<>	<4,8.14499,-2.89499>
15	<5.50046,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,3.48731,0,1,3.53998,1,0>	0	<>	<6,7.57349,-3.53998>
15	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.875,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,10.875,-1.875>
15	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.27542,1.54721,2.25,1,1.5,2,1.5>	0	<>	<2,11.0254,-2.25>
15	<1,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<4,10.4199,-3.66991>
15	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
15	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<5,11.2631,-5.26313>
15	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.10203,5.44172,4.42637,1.5,2,0>	0	<>	<4,11.4417,-5.44172>
15	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2.88013,0>	0	<>	<3,104.5,-99.25>
15	<1.77014,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0.637712,2.90014,0.75,1.08713,0,3.90578,6.45418>	0	<>	<4,11.5919,-6.45418>
15	<5.50046,1.5,1.94731,0,3.99457,6.78697,1,0.283509,2,1.5,3.48731,0,1,3.53998,1,0>	0	<>	<6,13.6105,-6.78697>
15	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
15	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
15	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.08713,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
15	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
15	<2.27605,0,2.17196,0,2.00543,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,16.8834,-12.3834>
15	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
15	<1,1.5,1.94731,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,21.1029,-15.4779>
15	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
15	<1,1.5,1,1.5,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<3,25.4185,-17.3341>
15	<1.19254,1.5,1.94731,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
15	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2.11709,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
15	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,0,3.13013,21.6739>	0	<>	<3,26.9239,-21.6739>
15	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
15	<1,80.6017,2.90882,2.40068,3,0,3.26153,0,1.79536,1.5,3,0,4.42637,0,2,1.5>	0	<>	<4,86.0024,-80.6017>
15	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3.72087,0.75,1,0.375,1.81651,27.117>	0	<>	<4,30.3264,-27.117>
15	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
15	<1,0,1,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
15	<3.05467,0,1.22267,0,1.75679,1.5,1,1.5,2.2759,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
15	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,43.6557,-38.8722>
15	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
15	<1,0,2.2864,0.75,3,1.5,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,47.3803,-40.6303>
15	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<2,48.1303,-40.6303>
15	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.41,-42.41>
15	<3.16703,0,2.12904,0,3.38001,1.5,5.92586,1.5,2,1.5,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,49.0227,-42.5427>
15	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
15	<1,2.25,3.65284,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,43.7523>	0	<>	<4,53.5023,-43.7523>
15	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,2.97372,51.5,1,0,3.12623,11.587>	0	<>	<3,68.337,-51.5>
15	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,8.66707>	0	<>	<7,62.0421,-48.875>
15	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.1001,2.25,1,0,2,1.5>	0	<>	<3,11.25,-2.25>
15	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3.06875,0,1,6.64058,3.07677,1.5>	0	<>	<3,15.6406,-6.64058>
15	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2.10232,1.5,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,23.7279,-15.4779>
15	<3.16703,1.5,3.48001,83.9689,2.87568,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
15	<2.08351,1.5,1.37409,0,3.76002,1.5,1,16.9088,2,1.5,3.07015,1.5,1,1.5,2,43.2927>	0	<>	<4,67.7015,-43.2927>
15	<3.16703,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,0,1,2.25,2,0>	0	<>	<4,8.25,-2.25>
16	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
16	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2,0>	0	<>	<3,104.5,-99.25>
16	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2.11709,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
16	<1,80.6017,1,2.40068,3,0,3.26153,0,1.79536,1.5,3,0,4.42637,0,2,1.5>	0	<>	<4,86.0024,-80.6017>
16	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,2.97372,51.5,1,0,3.12623,11.587>	0	<>	<3,68.337,-51.5>
16	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,5.83353>	0	<>	<7,59.2085,-48.875>
16	<3.05467,1.5,3.16606,43.8594,2.48862,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,59.2765,-43.8594>
16	<1,2.25,3.65284,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,43.7523>	0	<>	<4,53.5023,-43.7523>
16	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.5,2.88546,43.0023>	0	<>	<3,51.2523,-43.0023>
16	<3.16703,0,2.12904,0,3.38001,1.5,5.92586,1.5,2,0.9375,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,48.4602,-42.5427>
16	<1,1.125,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.035,-42.41>
16	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<2,48.1303,-40.6303>
16	<1,0,2.2864,0.75,3,1.5,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,47.3803,-40.6303>
16	<1,1.875,1.49959,0,3.88434,1.6875,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<4,47.1928,-40.6303>
16	<1,1.5,3.06874,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,47.1247,-36.6247>
16	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,43.6557,-38.8722>
16	<1.38507,0,1.22267,0,1.75679,1.5,1,1.5,2.2759,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,36.6164,-32.1164>
16	<1,0,1.02768,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
16	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
16	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3.72087,0.75,1,0.375,1.81651,27.117>	0	<>	<4,30.3264,-27.117>
16	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
16	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,0,3.13013,21.6739>	0	<>	<3,26.9239,-21.6739>
16	<1.19254,1.5,1.8568,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
16	<1,1.5,1,1.5,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,2.06153,17.3341>	0	<>	<3,25.4185,-17.3341>
